Q1:0,0,0,0,0,0,0,1,1,9
Q2:0,0,0,0,0,0,0,0,2,9
Q3:0,0,0,0,0,0,0,3,1,7
Q4:0,0,0,0,0,0,0,0,0,11
Q5:0,0,0,0,0,0,0,1,3,7
